id,googleName,primaryDisplayName,googlePlaceId,nationalPhoneNumber,internationalPhoneNumber,latitude,longitude,websiteUri,googleMapsUri,businessStatus,primaryType,goodForChildren,allowDogs,acceptCreditCards,acceptDebitCards,acceptCashOnly,freeParkingLot,paidParkingLot,freeStreetParking,wheelchairAccessibleParking,wheelchairAccessibleSeating,geminiGenerativeSummary,editorialSummary,regionCode,languageCode,postalCode,administrativeArea,locality,addressLines,state,formattedAddress,shortFormattedAddress,statePark,stateForest,stateWayside,nationalForest,countyPark,naturalWildlifeArea,cityPark,regularWeekdayDescriptions,currentWeekdayDescriptions
1849,places/ChIJOyZDClcsiocR_eANUCox2kQ,Lake Benton,ChIJOyZDClcsiocR_eANUCox2kQ,"","",44.263023,-96.28504,"",https://maps.google.com/?cid=4961331997303496957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"","",false,false,false,false,false,false,false,false,false,false,"","","","","","","",[],"","Lake Benton, MN 56149",Lake Benton,false,false,false,false,false,false,true,[],[]
1850,places/ChIJf3-7PqqjiYcRj4ssw24WscI,Children's Museum of South Dakota,ChIJf3-7PqqjiYcRj4ssw24WscI,(605) 692-6700,+1 605-692-6700,44.309437,-96.796295,https://prairieplay.org/,https://maps.google.com/?cid=14029018979212495759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,museum,true,false,false,false,false,true,false,true,true,false,Informal museum where kids learn through exploration and creative play.,Nonprofit museum for children in a 1936 school with indoor & outdoor activities & hands-on exhibits.,US,en,57006,SD,Brookings,[521 4th St],SD,"521 4th St, Brookings, SD 57006","521 4th St, Brookings",false,false,false,false,false,false,true,"['Monday: Closed', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: 12:00 – 5:00 PM']","['Monday: Closed', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 5:00 PM', 'Sunday: 12:00 – 5:00 PM']"
1851,places/ChIJLd0WVbpZiocRofK6uxSOTs4,Liberty Park,ChIJLd0WVbpZiocRofK6uxSOTs4,"","",44.448685,-95.78472,https://ci.marshall.mn.us/community_services/parks_and_recreation/parks_department/marshall_parks/liberty_park.php,https://maps.google.com/?cid=14865975639696667297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,56258,MN,Marshall,[],MN,"Marshall, MN 56258",Marshall,false,false,false,false,false,false,true,[],[]
1852,places/ChIJcS6__Hy2ylIRE-kp0I0C9XE,"Clara city, Community park",ChIJcS6__Hy2ylIRE-kp0I0C9XE,(320) 847-2142,+1 320-847-2142,44.956177,-95.370255,https://www.claracity.org/index.asp?SEC=A3568F12-B914-4B6A-AA9B-8AF1A26A68DD&Type=B_BASIC,https://maps.google.com/?cid=8211472303686019347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,56222,MN,Clara City,[],MN,"Clara City, MN 56222",Clara City,false,false,false,false,false,false,true,"['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']","['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
1853,places/ChIJNVbFSDRZiocRkxE_bqxoGcE,Freedom Park,ChIJNVbFSDRZiocRkxE_bqxoGcE,"","",44.43417,-95.79502,https://ci.marshall.mn.us/community_services/parks_and_recreation/parks_department/marshall_parks/freedom_park.php,https://maps.google.com/?cid=13914267613531148691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"","",US,en,56258,MN,Marshall,[],MN,"Marshall, MN 56258","Freedom Park, Marshall",false,false,false,false,false,false,true,[],[]
1854,places/ChIJtVK_-F82y1IRvzact8EuiVg,Dawson,ChIJtVK_-F82y1IRvzact8EuiVg,"","",44.934147,-96.04588,https://www.brooklynparkcityhall.com/2025/05/city-of-dawson-mn.html,https://maps.google.com/?cid=6379681756691052223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park with a playground, and a restroom, featuring many gnome statues.","",US,en,56232,MN,Dawson,[123 1st St],MN,"123 1st St, Dawson, MN 56232","123 1st St, Dawson",false,false,false,false,false,false,true,[],[]
1855,places/ChIJo0QOdwT-9IcRSozrcEXL5jU,Hermann Heights Park,ChIJo0QOdwT-9IcRSozrcEXL5jU,"","",44.307487,-94.47321,"",https://maps.google.com/?cid=3884015227761298506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Park offering a playground, a monument with scenic views, picnic tables, and a grill.","Park with a 102-ft. memorial to a Germanic tribe leader, 2 picnic shelters & a colorful playground.",US,en,56073-2043,MN,New Ulm,[14 Monument St],MN,"14 Monument St, New Ulm, MN 56073","14 Monument St, New Ulm",false,false,false,false,false,false,true,"['Monday: 8:00 AM – 8:30 PM', 'Tuesday: 8:00 AM – 8:30 PM', 'Wednesday: 8:00 AM – 8:30 PM', 'Thursday: 8:00 AM – 8:30 PM', 'Friday: 8:00 AM – 8:30 PM', 'Saturday: 8:00 AM – 8:30 PM', 'Sunday: 8:00 AM – 8:30 PM']","['Monday: 8:00 AM – 8:30 PM', 'Tuesday: 8:00 AM – 8:30 PM', 'Wednesday: 8:00 AM – 8:30 PM', 'Thursday: 8:00 AM – 8:30 PM', 'Friday: 8:00 AM – 8:30 PM', 'Saturday: 8:00 AM – 8:30 PM', 'Sunday: 8:00 AM – 8:30 PM']"
1856,places/ChIJ0ZrPSKQD9YcRnvmOsI9poj4,North Park Splash Pad,ChIJ0ZrPSKQD9YcRnvmOsI9poj4,"","",44.32877,-94.481285,"",https://maps.google.com/?cid=4513285842442058142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,city_park,true,true,false,false,false,false,false,false,true,true,"","",US,en,56073,MN,New Ulm,"[17th north and, N Franklin St]",MN,"17th north and, N Franklin St, New Ulm, MN 56073","17th north and, N Franklin St, New Ulm",false,false,false,false,false,false,true,[],[]
1857,places/ChIJ7_GD9c2g9YcRl2DVartYj7w,Winthrop City Park,ChIJ7_GD9c2g9YcRl2DVartYj7w,"","",44.545357,-94.36574,"",https://maps.google.com/?cid=13587176162774573207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Clean grassy space with a disc golf course, a playground for kids, and picnic tables.","",US,en,55396,MN,Winthrop,[600 Main St N],MN,"600 Main St N, Winthrop, MN 55396","600 Main St N, Winthrop",false,false,false,false,false,false,true,[],[]
1858,places/ChIJqfpjHrWB9YcRrU1oHD-XN5g,City of Hutchinson PRCE,ChIJqfpjHrWB9YcRrU1oHD-XN5g,(320) 587-2975,+1 320-587-2975,44.87948,-94.38146,http://www.hutchinsonprce.com/contact/,https://maps.google.com/?cid=10968401714799463853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"Public park offering recreational amenities such as a playground, picnic areas, and sports fields.","",US,en,55350,MN,Hutchinson,[900 Harrington St SW],MN,"900 Harrington St SW, Hutchinson, MN 55350","900 Harrington St SW, Hutchinson",false,false,false,false,false,false,true,"['Monday: 12:30 – 7:00 PM', 'Tuesday: 12:20 – 7:00 PM', 'Wednesday: 12:30 – 7:00 PM', 'Thursday: 12:30 – 7:00 PM', 'Friday: 12:30 – 7:00 PM', 'Saturday: 12:30 – 7:00 PM', 'Sunday: 12:30 – 7:00 PM']","['Monday: 12:30 – 7:00 PM', 'Tuesday: 12:20 – 7:00 PM', 'Wednesday: 12:30 – 7:00 PM', 'Thursday: 12:30 – 7:00 PM', 'Friday: 12:30 – 7:00 PM', 'Saturday: 12:30 – 7:00 PM', 'Sunday: 12:30 – 7:00 PM']"
1859,places/ChIJFWF2Rfnh9IcRQO0Q9pVNclo,Sleepy Eye Veterans Park,ChIJFWF2Rfnh9IcRQO0Q9pVNclo,"","",44.297478,-94.72351,http://www.historicsleepyeye.com/veterans-park---huey-helicopter.html,https://maps.google.com/?cid=6517356917232299328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,city_park,true,false,false,false,false,false,false,false,true,false,"","",US,en,56085-1328,MN,Sleepy Eye,[116 Main St W],MN,"116 Main St W, Sleepy Eye, MN 56085","116 Main St W, Sleepy Eye",false,false,false,false,false,false,true,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
1860,places/ChIJsRQimEiA9YcRoI8tpYRYvM8,South Park,ChIJsRQimEiA9YcRoI8tpYRYvM8,"","",44.88792,-94.3733,"",https://maps.google.com/?cid=14968936588202839968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Disc golf course in a shady park that also features playgrounds, picnic tables and shelters.","",US,en,55350,MN,Hutchinson,[4th Ave SW],MN,"4th Ave SW, Hutchinson, MN 55350","South Park, 4th Ave SW, Hutchinson",false,false,false,false,false,false,true,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1861,places/ChIJuxaqtWWA9YcRfs-5hJPDAgw,Northwoods Park,ChIJuxaqtWWA9YcRfs-5hJPDAgw,(320) 234-5601,+1 320-234-5601,44.90427,-94.36454,"",https://maps.google.com/?cid=865469116762935166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,Park that's good for kids and could be a venue for parties.,"",US,en,55350-1270,MN,Hutchinson,[885 Elm St NE],MN,"885 Elm St NE, Hutchinson, MN 55350","885 Elm St NE, Hutchinson",false,false,false,false,false,false,true,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
1862,places/ChIJc7LdHN4B9YcRGd6SXUbhqXU,German Park,ChIJc7LdHN4B9YcRGd6SXUbhqXU,(507) 359-8344,+1 507-359-8344,44.316242,-94.45887,https://www.newulmmn.gov/Facilities/Facility/Details/German-Park-7,https://maps.google.com/?cid=8478555465835535897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Well-kept green space featuring landscaped gardens, a fountain and playgrounds for kids.","",US,en,56073,MN,New Ulm,[200 N German St],MN,"200 N German St, New Ulm, MN 56073","200 N German St, New Ulm",false,false,false,false,false,false,true,[],[]
1863,places/ChIJVVVVib1NtVIRczU8m0pZwkA,Lake Lillian City Park,ChIJVVVVib1NtVIRczU8m0pZwkA,"","",44.945786,-94.88093,"",https://maps.google.com/?cid=4666390340876121459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"","",US,en,56253,MN,Lake Lillian,[],MN,"Lake Lillian, MN 56253",Lake Lillian,false,false,false,false,false,false,true,[],[]
1864,places/ChIJ5cR-8szLiocR3bOAoVpNvUs,Redwood Water Falls,ChIJ5cR-8szLiocR3bOAoVpNvUs,"","",44.54574,-95.12557,"",https://maps.google.com/?cid=5457603375094871005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,tourist_attraction,true,false,false,false,false,false,false,false,false,false,"","",US,en,56283,MN,Redwood Falls,[],MN,"Redwood Falls, MN 56283",Redwood Falls,false,false,false,false,false,false,true,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
1865,places/ChIJI7GQ3fLf9IcRdymrX4knwY4,Prairie View Park,ChIJI7GQ3fLf9IcRdymrX4knwY4,(507) 794-3731,+1 507-794-3731,44.290016,-94.731285,"",https://maps.google.com/?cid=10286546494859979127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"","",US,en,56085,MN,Sleepy Eye,[810 7th Ave SW],MN,"810 7th Ave SW, Sleepy Eye, MN 56085","810 7th Ave SW, Sleepy Eye",false,false,false,false,false,false,true,[],[]
1866,places/ChIJIdyodjXKiocRUdNXqPWZsds,Redwood Falls Zoo,ChIJIdyodjXKiocRUdNXqPWZsds,"","",44.550774,-95.12398,https://redwoodareacommunitycenter.com/area-parks/ramsey-park/ramsey-park-zoo/,https://maps.google.com/?cid=15830603445554369361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,zoo,true,false,false,false,false,false,false,false,true,false,"Park featuring a waterfall, a playground for children and bison and elk.","",US,en,56283,MN,Redwood Falls,[County Rd 31],MN,"County Rd 31, Redwood Falls, MN 56283","County Rd 31, Redwood Falls",false,false,false,false,false,false,true,"['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']","['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']"
1867,places/ChIJ-bl-Zxv-9IcRvHhUgj3lSls,New Ulm Park & Recreation Department,ChIJ-bl-Zxv-9IcRvHhUgj3lSls,(507) 359-8344,+1 507-359-8344,44.308,-94.46875,http://www.ci.new-ulm.mn.us/,https://maps.google.com/?cid=6578322258070370492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park with basketball, a playground, and picnic tables.","",US,en,56073-3245,MN,New Ulm,[122 S Garden St],MN,"122 S Garden St, New Ulm, MN 56073","122 S Garden St, New Ulm",false,false,false,false,false,false,true,"['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 5:00 PM', 'Sunday: 9:00 AM – 5:00 PM']","['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 5:00 PM', 'Sunday: 9:00 AM – 5:00 PM']"
1868,places/ChIJo3CggAP-9IcRcr3FcamMjWo,The Hermann Monument Society,ChIJo3CggAP-9IcRcr3FcamMjWo,"","",44.307106,-94.47286,http://www.hermannmonument.com/,https://maps.google.com/?cid=7677947599122709874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,monument,true,false,false,false,false,true,false,false,true,false,Sprawling park featuring a domed monument with historical exhibits and panoramic views.,"102-ft. monument of a Germanic chieftain, completed in 1897 with exhibits & an observation platform.",US,en,56073,MN,New Ulm,[10 Monument St],MN,"10 Monument St, New Ulm, MN 56073","10 Monument St, New Ulm",false,false,false,false,false,false,true,"['Monday: 10:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 5:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 7:00 PM']","['Monday: 10:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 5:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: 10:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 7:00 PM']"
1869,places/ChIJ7cCTujSA9YcRVKlJ75yV0OM,Hutchinson Recreation Center,ChIJ7cCTujSA9YcRVKlJ75yV0OM,(320) 587-2975,+1 320-587-2975,44.87948,-94.38146,https://www.hutchinsonprce.com/,https://maps.google.com/?cid=16415785143027476820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,sports_activity_location,false,false,false,false,false,false,false,false,true,false,"Kid-friendly recreation center featuring a water park with slides, a lazy river and a zip line.","",US,en,55350,MN,Hutchinson,[900 Harrington St SW],MN,"900 Harrington St SW, Hutchinson, MN 55350","900 Harrington St SW, Hutchinson",false,false,false,false,false,false,true,"['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']","['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
1870,places/ChIJuRg5_0xS9YcR9xbgLB2IyKg,Giant Corn Gazebo,ChIJuRg5_0xS9YcR9xbgLB2IyKg,"","",44.77606,-95.00597,"",https://maps.google.com/?cid=12162120452602337015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,tourist_attraction,true,false,false,false,false,false,false,false,true,false,"Park featuring a big ear of corn, along with overnight campsites, RV spots and a restroom.","",US,en,56277,MN,Olivia,"[1661 W Lincoln Ave #1635]",MN,"1661 W Lincoln Ave #1635, Olivia, MN 56277","1661 W Lincoln Ave #1635, Olivia",false,false,false,false,false,false,true,[],[]
1871,places/ChIJyVpE-QYW9YcRV3utbWsBs_c,Fairfax Community Center,ChIJyVpE-QYW9YcRV3utbWsBs_c,(507) 426-7255,+1 507-426-7255,44.52545,-94.72026,https://fairfax-mn.gov/?SEC=8CD47527-78EC-4D44-96BB-A2DAC6A35D95,https://maps.google.com/?cid=17848611309112621911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,community_center,false,false,false,false,false,false,false,false,true,false,"","",US,en,55332,MN,Fairfax,[300 Park St S],MN,"300 Park St S, Fairfax, MN 55332","300 Park St S, Fairfax",false,false,false,false,false,false,true,[],[]
1872,places/ChIJ3Sqt6bXLiocR019_rLTUlv8,Zeb Grey Shelter,ChIJ3Sqt6bXLiocR019_rLTUlv8,"","",44.544464,-95.12115,"",https://maps.google.com/?cid=18417141598631452627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,picnic_ground,false,false,false,false,false,false,false,false,true,false,"","",US,en,56283,MN,Redwood Falls,[County Rd 31],MN,"County Rd 31, Redwood Falls, MN 56283","County Rd 31, Redwood Falls",false,false,false,false,false,false,true,[],[]
1873,places/ChIJXXW4MuEB9YcRfquM__Er12I,New Ulm's Glockenspiel,ChIJXXW4MuEB9YcRfquM__Er12I,(507) 233-4300,+1 507-233-4300,44.317005,-94.46268,http://www.newulm.com/visitors-community/things-to-do/attractions/glockenspiel-2/,https://maps.google.com/?cid=7122209654084250494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,historical_landmark,true,false,false,false,false,false,false,true,true,false,"Animation of historical figures as well as rotating carved figurines in a park setting, plus bells.","",US,en,56073,MN,New Ulm,[327 N Minnesota St],MN,"327 N Minnesota St, New Ulm, MN 56073","327 N Minnesota St, New Ulm",false,false,false,false,false,false,true,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
1874,places/ChIJ4z5W8Qo29YcRKh0mRdUsBJs,Birch Coulee Battlefield,ChIJ4z5W8Qo29YcRKh0mRdUsBJs,(800) 657-3773,+1 800-657-3773,44.57458,-94.97477,https://www.mnhs.org/birchcoulee,https://maps.google.com/?cid=11170102270285454634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,historical_landmark,true,false,false,false,false,false,false,false,true,false,Historic site of an 1862 battle featuring interpretive displays and walking trails.,"",US,en,56270,MN,Morton,"[Jct of Renville, Co Hwy 2 #18]",MN,"Jct of Renville, Co Hwy 2 #18, Morton, MN 56270","Jct of Renville, Co Hwy 2 #18, Morton",false,false,false,false,false,false,true,"['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']","['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']"
